"Geo_Code","Prov_Name","CSD_Name","total_pop","median_income","female_ratio","0_14y_ratio","15_24y_ratio","25_44y_ratio","45_over_ratio","non_movers_ratio","trade_cert_ratio","non_uni_dip_ratio","uni_dip_ratio","total_postsec_ratio","primary_ind_ratio","year","period"
"2446100","Quebec","Notre-Dame-de-Stanbridge","  808","31096",0.4969,0.2236,0.1366,0.3106,0.3292,0.7466,0.0531,0.1593,0.0177,0.2301,0.2278,1991,0
"2446105","Quebec","Sainte-Sabine"," 1003","41515",0.47,0.295,0.13,0.355,0.215,0.5967,0.08,0.184,0.04,0.304,0.2545,1991,0
"2446110","Quebec","Rainville"," 1724","33089",0.4767,0.2587,0.1163,0.3401,0.282,0.6593,0.0873,0.1616,0.0218,0.2707,0.1713,1991,0
"2446115","Quebec","Farnham"," 6146","28164",0.5126,0.2083,0.1155,0.3141,0.3596,0.5803,0.0541,0.1039,0.042,0.2,0.0189,1991,0
"2447005","Quebec","Bromont"," 3408","36799",0.4912,0.1965,0.154,0.368,0.2801,0.4404,0.0681,0.1784,0.0681,0.3146,0.0434,1991,0
"2447010","Quebec","Saint-Alphonse"," 2575","41403",0.4854,0.3204,0.1126,0.4311,0.1398,0.5,0.0898,0.1672,0.031,0.2879,0.1362,1991,0
"2447015","Quebec","Granby","42804","30242",0.5196,0.1926,0.1365,0.338,0.333,0.4706,0.0635,0.1233,0.0484,0.2352,0.0138,1991,0
"2447020","Quebec","Granby","10623","46239",0.4868,0.2971,0.1088,0.4011,0.1911,0.5771,0.0869,0.1388,0.0431,0.2687,0.0288,1991,0
"2447025","Quebec","Waterloo"," 3964","25924",0.5126,0.2146,0.1288,0.2917,0.3662,0.5722,0.0764,0.066,0.0295,0.1719,0.054,1991,0
"2447030","Quebec","Warden","  340","26104",0.5,0.2206,0.1471,0.2941,0.3235,0.6324,0.0426,0.0426,0.0638,0.1489,0.1176,1991,0
"2447035","Quebec","Shefford"," 3692","38419",0.4756,0.2683,0.1084,0.3604,0.2629,0.62,0.0805,0.1187,0.0503,0.2495,0.044,1991,0
"2447040","Quebec","Saint-Joachim-de-Shefford"," 1111","31087",0.4685,0.2793,0.1126,0.3559,0.2523,0.6635,0.0828,0.1034,0.0345,0.2207,0.2596,1991,0
"2447045","Quebec","Roxton Pond","  969","30333",0.5,0.2629,0.1134,0.3454,0.2732,0.5424,0.0992,0.0916,0.0229,0.2137,0.0411,1991,0
"2447050","Quebec","Roxton Pond"," 2120","34665",0.4717,0.2642,0.1108,0.3585,0.2547,0.5777,0.1183,0.0932,0.0072,0.2186,0.1185,1991,0
"2447055","Quebec","Sainte-Cécile-de-Milton"," 1745","30079",0.4728,0.2837,0.1289,0.3496,0.2378,0.6738,0.0759,0.0625,0.0134,0.1518,0.1705,1991,0
"2448005","Quebec","Béthanie","  378","42038",0.4737,0.2895,0.1184,0.3421,0.3158,0.7067,0.0926,0.1111,0.0556,0.2593,0.4048,1991,0
"2448010","Quebec","Roxton Falls"," 1336","29985",0.5019,0.2397,0.1124,0.3146,0.3371,0.5083,0.0423,0.0529,0.0106,0.1058,0.0413,1991,0
"2448015","Quebec","Roxton"," 1116","34585",0.4574,0.2646,0.13,0.3139,0.2915,0.7588,0.0342,0.089,0.0548,0.1781,0.3182,1991,0
"2448020","Quebec","Sainte-Christine","  739","21602",0.4865,0.277,0.1351,0.3041,0.2973,0.7333,0.0909,0.0606,0.0202,0.1717,0.2131,1991,0
"2448025","Quebec","Acton Vale"," 4468","27380",0.5213,0.2002,0.1387,0.2964,0.3658,0.6178,0.0699,0.0897,0.0319,0.1915,0.0246,1991,0
"2448030","Quebec","Saint-André-d'Acton"," 2316","32495",0.4795,0.257,0.1253,0.3521,0.2657,0.6595,0.0968,0.0903,0.0355,0.2226,0.0866,1991,0
"2448035","Quebec","Upton","  934","31543",0.4785,0.2312,0.1183,0.2849,0.371,0.6826,0.1194,0.0597,0.0224,0.2015,0.0645,1991,0
"2448040","Quebec","Saint-Éphrem-d'Upton","  848","32055",0.4852,0.2604,0.1479,0.3195,0.2663,0.75,0.0727,0.1818,0.0273,0.2818,0.4659,1991,0
"2448045","Quebec","Saint-Théodore-d'Acton"," 1585","31587",0.4826,0.2776,0.1293,0.3281,0.265,0.7182,0.0922,0.1068,0.0146,0.2136,0.2887,1991,0
"2448050","Quebec","Saint-Nazaire-d'Acton","  893","33319",0.4663,0.2584,0.1236,0.3371,0.2809,0.8304,0.0504,0.0756,0.0672,0.1933,0.4337,1991,0
"2449005","Quebec","Kingsey"," 1362","28084",0.4963,0.261,0.114,0.2868,0.3382,0.6761,0.082,0.1202,0.0383,0.2404,0.1983,1991,0
"2449010","Quebec","Ulverton","  299","32382",0.4833,0.25,0.1167,0.3167,0.3167,0.5333,0.0513,0.1795,0,0.2308,0.1944,1991,0
"2449015","Quebec","Durham-Sud"," 1051","25527",0.4857,0.2429,0.1238,0.2905,0.3476,0.7435,0.0828,0.1586,0.0276,0.269,0.2151,1991,0
"2449020","Quebec","Lefebvre","  675","22005",0.4593,0.2889,0.1333,0.3259,0.2519,0.696,0.0698,0.1279,0.0233,0.2209,0.2364,1991,0
"2449025","Quebec","L'Avenir"," 1164","28411",0.4828,0.2543,0.1207,0.2974,0.3276,0.7346,0.0886,0.1456,0.0127,0.2468,0.1776,1991,0
"2449030","Quebec","Saint-Lucien"," 1145","28196",0.4847,0.2489,0.1354,0.3188,0.3144,0.6524,0.0938,0.1,0.025,0.2188,0.0577,1991,0
"2449035","Quebec","Saint-Nicéphore"," 8093","36362",0.487,0.2892,0.1273,0.3912,0.1916,0.525,0.0886,0.1657,0.0395,0.2938,0.0314,1991,0
"2449040","Quebec","Wickham"," 2191","33850",0.4635,0.2557,0.137,0.3516,0.2511,0.6521,0.1336,0.1199,0.0308,0.2842,0.1937,1991,0
"2449045","Quebec","Saint-Germain-de-Grantham"," 1594","30018",0.4937,0.2547,0.1164,0.3428,0.2893,0.6532,0.0963,0.1789,0.0321,0.3073,0.027,1991,0
"2449050","Quebec","Saint-Germain-de-Grantham"," 1689","34244",0.4822,0.2781,0.1361,0.3462,0.2308,0.6429,0.1121,0.2009,0.014,0.3271,0.1911,1991,0
"2449055","Quebec","Grantham-Ouest"," 7709","38352",0.4922,0.273,0.1375,0.4047,0.1868,0.5396,0.1052,0.2163,0.0456,0.3671,0.0162,1991,0
"2449060","Quebec","Drummondville","35462","25582",0.5277,0.1665,0.1345,0.2995,0.3991,0.5526,0.0657,0.1316,0.0534,0.2507,0.0142,1991,0
"2449065","Quebec","Saint-Charles-de-Drummond"," 4274","38040",0.4965,0.24,0.1265,0.363,0.2693,0.6448,0.0786,0.1556,0.053,0.2872,0.0155,1991,0
"2449070","Quebec","Saint-Cyrille-de-Wendover"," 3682","34402",0.4912,0.2632,0.1357,0.3446,0.2537,0.6751,0.1079,0.1328,0.0228,0.2635,0.0864,1991,0
"2449075","Quebec","Notre-Dame-du-Bon-Conseil"," 1244","29021",0.516,0.208,0.12,0.28,0.392,0.6295,0.0984,0.1202,0.0492,0.2678,0.0263,1991,0
"2449080","Quebec","Notre-Dame-du-Bon-Conseil","  999","34237",0.5,0.285,0.12,0.335,0.26,0.694,0.0781,0.1016,0.0469,0.2266,0.0612,1991,0
"2449085","Quebec","Sainte-Brigitte-des-Saults","  765","29060",0.4902,0.2745,0.1242,0.3137,0.3007,0.7426,0.0874,0.1845,0.0291,0.301,0.6164,1991,0
"2449090","Quebec","Saint-Joachim-de-Courval","  634","35099",0.4724,0.3071,0.1024,0.3622,0.2126,0.7797,0.1667,0.1667,0.0513,0.3846,0.2131,1991,0
"2449095","Quebec","Saint-Majorique-de-Grantham","  872","34788",0.4655,0.2586,0.1322,0.3448,0.2471,0.6352,0.125,0.125,0.0179,0.2679,0.117,1991,0
"2449100","Quebec","Saint-Edmond-de-Grantham","  544","31437",0.4771,0.2385,0.1376,0.3578,0.2661,0.6731,0.0533,0.0933,0.0267,0.1733,0.322,1991,0
"2449105","Quebec","Saint-Eugène","  982","34167",0.4619,0.2132,0.1269,0.3046,0.3553,0.6816,0.0284,0.1418,0.0142,0.1844,0.165,1991,0
"2449110","Quebec","Saint-Guillaume","  741","25034",0.5436,0.1879,0.1074,0.2349,0.4698,0.6667,0.1351,0.0631,0.027,0.2252,0.0385,1991,0
"2449115","Quebec","Saint-Guillaume","  904","33526",0.4917,0.2873,0.1547,0.3204,0.2707,0.6867,0.0855,0.1709,0.0855,0.3419,0.32,1991,0
"2449125","Quebec","Saint-Bonaventure"," 1079","31645",0.4884,0.2651,0.1395,0.3163,0.2837,0.839,0.1,0.1857,0.05,0.3357,0.2574,1991,0
"2449130","Quebec","Saint-Pie-de-Guire","  500","24799",0.4851,0.2277,0.1683,0.3168,0.297,0.8065,0.1268,0.1408,0.0282,0.2958,0.2895,1991,0
"2450005","Quebec","Sainte-Eulalie","  815","26276",0.4724,0.2393,0.1104,0.319,0.3313,0.6486,0.0714,0.0982,0.0446,0.2143,0.2,1991,0
"2450010","Quebec","Aston-Jonction","203","  0",0.4634,0.1707,0.1463,0.2927,0.3415,0.5682,0,0,0.0714,0.0714,0,1991,0
"2450015","Quebec","Saint-Raphaël-Partie-Sud","225","  0",0.4783,0.2826,0.1087,0.2609,0.3261,0.9189,0.1034,0.069,0,0.1724,0.1905,1991,0
"2450020","Quebec","Saint-Wenceslas","  380","25583",0.5132,0.2105,0.1579,0.3289,0.3289,0.6308,0.0508,0.0678,0,0.1186,0,1991,0
"2450025","Quebec","Saint-Wenceslas","  810","37377",0.4815,0.2716,0.1235,0.3457,0.2407,0.7959,0.0777,0.2621,0.0291,0.3689,0.2059,1991,0
"2450030","Quebec","Annaville","  735","24345",0.5578,0.2245,0.0884,0.2925,0.3946,0.8527,0.0857,0.1905,0.019,0.2952,0.0351,1991,0
"2450035","Quebec","Saint-Célestin","  737","28142",0.4694,0.2993,0.1156,0.3469,0.2109,0.5929,0.0805,0.1494,0.023,0.2529,0.2973,1991,0
"2450040","Quebec","Saint-Léonard"," 1223","26940",0.4631,0.2746,0.1066,0.3443,0.2787,0.7339,0.1411,0.1595,0.0368,0.3374,0.1698,1991,0
"2450045","Quebec","Saint-Léonard-d'Aston"," 1006","22990",0.5373,0.1741,0.1244,0.2537,0.4328,0.699,0.0596,0.1192,0.0464,0.2252,0.0215,1991,0
"2450050","Quebec","Sainte-Perpétue"," 1013","28818",0.4604,0.2525,0.1436,0.297,0.302,0.7556,0.1364,0.1667,0.0455,0.3485,0.46,1991,0
"2450055","Quebec","Sainte-Monique","226","  0",0.4565,0.2174,0.1739,0.2826,0.2826,0.5909,0.0667,0.1333,0.0667,0.2667,0.1875,1991,0
"2450060","Quebec","Sainte-Monique","  478","35525",0.4792,0.2708,0.1458,0.3125,0.2812,0.6395,0.0968,0.1613,0.0323,0.2903,0.4667,1991,0
"2450065","Quebec","Grand-Saint-Esprit","  556","31180",0.4909,0.2636,0.1455,0.3455,0.2818,0.8416,0.16,0.1333,0.0267,0.32,0.1,1991,0
"2450070","Quebec","Nicolet"," 4789","28340",0.5904,0.1515,0.1129,0.255,0.4817,0.6202,0.0598,0.1341,0.0478,0.2417,0.0135,1991,0
"2450075","Quebec","Saint-Jean-Baptiste-de-Nicolet"," 2751","38017",0.4955,0.2613,0.1107,0.3993,0.2214,0.6325,0.1141,0.1984,0.0543,0.3668,0.0705,1991,0
"2450080","Quebec","Nicolet-Sud","  396","34216",0.4684,0.2152,0.1266,0.3291,0.3544,0.7887,0.0833,0.1667,0.0333,0.2833,0.1957,1991,0
"2450085","Quebec","La Visitation-de-Yamaska","  399","30038",0.4875,0.2625,0.1375,0.3,0.275,0.8451,0.0962,0.1538,0,0.25,0.4211,1991,0
"2450090","Quebec","Saint-Zéphirin-de-Courval","  789","25641",0.4684,0.2278,0.1329,0.3038,0.3291,0.7619,0.1009,0.1101,0.055,0.2661,0.3718,1991,0
"2450095","Quebec","Saint-Elphège","  320","25834",0.4462,0.2462,0.1077,0.3692,0.2615,0.7719,0.0889,0.2222,0.0889,0.4,0.5862,1991,0
"2450100","Quebec","Baie-du-Febvre"," 1243","28575",0.4819,0.2048,0.1245,0.2851,0.3775,0.7712,0.0611,0.1444,0.0444,0.25,0.1811,1991,0
"2450105","Quebec","Pierreville"," 1074","22036",0.5256,0.1721,0.093,0.2744,0.4698,0.6736,0.0526,0.0526,0.0409,0.1462,0.0256,1991,0
"2450110","Quebec","Saint-Thomas-de-Pierreville","  659","42074",0.4656,0.2137,0.1374,0.2824,0.3588,0.7742,0.0435,0.1957,0.0217,0.2609,0.2121,1991,0
"2450115","Quebec","Notre-Dame-de-Pierreville","  806","30863",0.4658,0.1925,0.1429,0.3106,0.3665,0.8523,0.0756,0.1429,0.0672,0.2857,0.1842,1991,0
"2450125","Quebec","Saint-François-du-Lac","  912","21776",0.489,0.1813,0.1264,0.2912,0.3791,0.6743,0.073,0.073,0.0511,0.1971,0.05,1991,0
"2450130","Quebec","Saint-François-du-Lac"," 1019","23191",0.4755,0.2157,0.1176,0.3235,0.3431,0.7701,0.089,0.0753,0.0274,0.1918,0.1481,1991,0
"2450802","Quebec","Odanak 12","  333","13999",0.5152,0.197,0.1212,0.2879,0.3939,0.2632,0.0816,0.0816,0,0.1633,0,1991,0
"2451005","Quebec","Maskinongé"," 1022","26499",0.5196,0.1765,0.1127,0.3186,0.3873,0.7128,0.0637,0.1592,0.0255,0.2484,0.0481,1991,0
"2451010","Quebec","Saint-Joseph-de-Maskinongé"," 1233","29043",0.4899,0.1822,0.1174,0.3117,0.3968,0.8,0.1075,0.129,0.0161,0.2527,0.2074,1991,0
"2451015","Quebec","Louiseville"," 8000","27044",0.5225,0.1631,0.11,0.325,0.3994,0.6182,0.0889,0.1049,0.024,0.2178,0.0598,1991,0
"2451020","Quebec","Yamachiche"," 2784","32099",0.5027,0.2262,0.1077,0.3339,0.3268,0.7036,0.081,0.1342,0.0304,0.2456,0.0938,1991,0
"2451025","Quebec","Saint-Barnabé"," 1257","25402",0.4921,0.2063,0.119,0.3175,0.3532,0.7425,0.1304,0.1522,0.0435,0.3261,0.3197,1991,0
"2451030","Quebec","Saint-Sévère","  367","31504",0.4459,0.2432,0.0946,0.3378,0.3378,0.6923,0.1698,0.1132,0.0566,0.3396,0.2222,1991,0
"2451035","Quebec","Saint-Léon-le-Grand","  925","34847",0.4731,0.2258,0.1129,0.3548,0.328,0.7401,0.1007,0.1655,0.0432,0.3094,0.3158,1991,0
"2451040","Quebec","Sainte-Ursule"," 1408","30628",0.4894,0.1809,0.1099,0.3191,0.3759,0.7077,0.0755,0.0991,0.0377,0.2123,0.1594,1991,0
"2451045","Quebec","Saint-Justin"," 1151","26861",0.4826,0.1783,0.1043,0.287,0.4174,0.7883,0.0465,0.093,0.0291,0.1686,0.2456,1991,0
"2451050","Quebec","Saint-Édouard-de-Maskinongé","  734","23812",0.4626,0.2177,0.102,0.3061,0.3673,0.6978,0.0467,0.1028,0.0187,0.1682,0.1525,1991,0
"2451055","Quebec","Sainte-Angèle-de-Prémont","  605","20863",0.45,0.1417,0.1083,0.3417,0.4167,0.7818,0.0306,0.0714,0.0204,0.1224,0.0566,1991,0
"2451060","Quebec","Saint-Paulin"," 1556","21801",0.4887,0.1865,0.0965,0.3248,0.3891,0.7544,0.0795,0.1004,0.0293,0.2092,0.2128,1991,0
"2451065","Quebec","Saint-Alexis-des-Monts"," 2760","22876",0.4946,0.1812,0.1123,0.3333,0.3714,0.7357,0.0647,0.1007,0.0144,0.1799,0.1515,1991,0
"2452005","Quebec","Lavaltrie"," 4365","37709",0.496,0.2784,0.1088,0.3918,0.2199,0.4,0.0656,0.1382,0.0518,0.2556,0.0507,1991,0
"2452010","Quebec","Saint-Antoine-de-Lavaltrie"," 3061","37296",0.4796,0.248,0.1126,0.3409,0.292,0.6057,0.0574,0.1148,0.0407,0.2129,0.1169,1991,0
"2452015","Quebec","Saint-Joseph-de-Lanoraie"," 1562","30416",0.5321,0.2147,0.0994,0.3429,0.3526,0.4045,0.056,0.1552,0.0647,0.2759,0.0833,1991,0
"2452020","Quebec","Lanoraie-d'Autray"," 1793","35259",0.4777,0.2039,0.1145,0.3212,0.3547,0.6361,0.0579,0.1815,0.0579,0.2973,0.1517,1991,0
"2452025","Quebec","Saint-Thomas"," 2748","38444",0.4991,0.2414,0.1071,0.3648,0.2831,0.6812,0.0888,0.1279,0.0522,0.2689,0.2408,1991,0
"2452030","Quebec","Sainte-Élisabeth"," 1508","29748",0.5,0.2152,0.1159,0.3245,0.3609,0.6947,0.0631,0.1351,0.0315,0.2297,0.2606,1991,0
"2452035","Quebec","Berthierville"," 3854","25122",0.5318,0.166,0.1323,0.2983,0.4047,0.5741,0.064,0.1229,0.0286,0.2155,0.0271,1991,0
"2452040","Quebec","Sainte-Geneviève-de-Berthier"," 2263","37159",0.4823,0.219,0.135,0.3429,0.3186,0.649,0.0765,0.1988,0.0245,0.2997,0.1116,1991,0
"2452045","Quebec","Saint-Ignace-de-Loyola"," 1827","38073",0.4945,0.1885,0.123,0.3169,0.3661,0.7881,0.0701,0.1328,0.0185,0.2214,0.0169,1991,0
"2452050","Quebec","La Visitation-de-l'Île-Dupas","  521","32036",0.5,0.1442,0.1442,0.2885,0.4423,0.7576,0.061,0.1951,0.0732,0.3293,0.1,1991,0
"2452055","Quebec","Saint-Barthélémy"," 1945","23174",0.473,0.2057,0.0925,0.2956,0.4036,0.6822,0.0687,0.0997,0.0275,0.1959,0.1242,1991,0
"2452060","Quebec","Saint-Viateur","230","  0",0.5,0.2174,0.087,0.3478,0.2609,0.8158,0.0667,0.0667,0,0.1333,0.375,1991,0
"2452065","Quebec","Saint-Cuthbert"," 1645","33259",0.4985,0.2006,0.1064,0.2918,0.3951,0.7065,0.0576,0.1358,0.0206,0.214,0.2095,1991,0
"2452070","Quebec","Saint-Norbert","  971","35525",0.4663,0.2073,0.1088,0.3472,0.342,0.7102,0.0759,0.2138,0.0483,0.3379,0.2642,1991,0
"2452075","Quebec","Saint-Cléophas","262","  0",0.4808,0.2308,0.1346,0.3462,0.2885,0.4524,0.0571,0.0571,0,0.1143,0.2083,1991,0
"2452080","Quebec","Saint-Gabriel"," 2716","19507",0.5349,0.1526,0.0938,0.2647,0.4853,0.6087,0.0598,0.0874,0.023,0.1701,0.0284,1991,0
"2452085","Quebec","Saint-Gabriel-de-Brandon"," 2155","29136",0.5,0.2279,0.0953,0.3326,0.3535,0.6742,0.0543,0.1022,0.016,0.1725,0.1649,1991,0
"2452090","Quebec","Saint-Didace","  576","30194",0.4828,0.1983,0.1293,0.2759,0.3707,0.6168,0.0854,0.1341,0,0.2195,0.0638,1991,0
"2452095","Quebec","Saint-Charles-de-Mandeville"," 1725","20804",0.4957,0.1942,0.0812,0.2899,0.4261,0.7571,0.0615,0.1038,0.0231,0.1885,0.0735,1991,0
"2453005","Quebec","Saint-David","  965","26325",0.4896,0.2135,0.125,0.3125,0.3698,0.7515,0.0915,0.0775,0.0141,0.1831,0.2716,1991,0
"2453010","Quebec","Massueville","  630","25061",0.4961,0.189,0.0709,0.2362,0.4803,0.7353,0.0714,0.0918,0.0306,0.1939,0.0417,1991,0
"2453015","Quebec","Saint-Aimé","  591","35411",0.4576,0.2627,0.1271,0.3644,0.2542,0.8689,0.0759,0.1139,0.0253,0.2152,0.5733,1991,0
"2453020","Quebec","Saint-Robert"," 1848","35024",0.4797,0.2304,0.1247,0.3604,0.2764,0.7442,0.1333,0.1373,0.0353,0.3059,0.1163,1991,0
"2453025","Quebec","Sainte-Victoire-de-Sorel"," 2146","42623",0.4942,0.2191,0.1189,0.3636,0.296,0.7761,0.125,0.1908,0.0395,0.3553,0.031,1991,0
"2453030","Quebec","Saint-Ours","  560","25842",0.5357,0.1518,0.1071,0.2589,0.4821,0.4747,0.0899,0.1236,0.0562,0.2697,0.087,1991,0
"2453035","Quebec","Saint-Ours"," 1068","30450",0.4766,0.229,0.0981,0.3411,0.3271,0.6599,0.0855,0.1579,0.0789,0.3224,0.2381,1991,0
"2453040","Quebec","Saint-Roch-de-Richelieu"," 1689","39857",0.4896,0.1899,0.1365,0.3323,0.3412,0.5938,0.1,0.164,0.04,0.304,0.086,1991,0
"2453045","Quebec","Tracy","13181","40124",0.5076,0.1885,0.1316,0.3297,0.3486,0.6114,0.0954,0.1975,0.058,0.3509,0.0172,1991,0
"2453050","Quebec","Saint-Joseph-de-Sorel"," 2069","21937",0.5169,0.1498,0.1159,0.3309,0.4034,0.6132,0.0455,0.1394,0.0091,0.1939,0.0281,1991,0
"2453055","Quebec","Sorel","18786","30110",0.5206,0.1719,0.1211,0.3159,0.3915,0.6469,0.0727,0.1666,0.0409,0.2801,0.0152,1991,0
"2453060","Quebec","Saint-Pierre-de-Sorel"," 5467","43541",0.495,0.2425,0.1363,0.3815,0.2425,0.6909,0.109,0.214,0.0498,0.3728,0.0355,1991,0
"2453065","Quebec","Sainte-Anne-de-Sorel"," 2868","44273",0.4939,0.1861,0.1304,0.3565,0.3235,0.704,0.104,0.2246,0.0615,0.3901,0.0395,1991,0
"2453070","Quebec","Yamaska-Est","  256","27213",0.5098,0.2353,0.098,0.2941,0.3725,0.6415,0.0811,0.2432,0,0.3243,0,1991,0
"2453075","Quebec","Yamaska","  453","35165",0.5275,0.1868,0.0989,0.2747,0.4396,0.7407,0.1884,0.1014,0.0435,0.3333,0,1991,0
"2453080","Quebec","Saint-Michel-d'Yamaska"," 1060","30012",0.4858,0.2311,0.1321,0.3396,0.2972,0.7835,0.1156,0.1293,0.0476,0.2925,0.1848,1991,0
"2453085","Quebec","Saint-Gérard-Majella","  272","26068",0.463,0.1667,0.1111,0.3148,0.4074,0.64,0.119,0.119,0,0.2381,0.3636,1991,0
"2454005","Quebec","Saint-Pie"," 2083","30797",0.4916,0.247,0.1511,0.3261,0.2878,0.5383,0.0644,0.078,0.0271,0.1695,0.0259,1991,0
"2454010","Quebec","Saint-Pie"," 2357","33746",0.4788,0.25,0.1335,0.3475,0.2627,0.6813,0.0654,0.134,0.028,0.2274,0.1887,1991,0
"2454015","Quebec","Saint-Damase"," 1348","34944",0.4926,0.237,0.1222,0.3667,0.2519,0.6597,0.0973,0.1081,0.0162,0.2216,0.0662,1991,0
"2454020","Quebec","Saint-Damase"," 1089","36246",0.4725,0.2477,0.1422,0.344,0.2752,0.6585,0.0878,0.1216,0,0.2095,0.3115,1991,0
"2454025","Quebec","Sainte-Madeleine"," 2181","35576",0.5,0.2798,0.1239,0.3922,0.2087,0.5434,0.1557,0.1349,0.0138,0.3045,0.0141,1991,0
"2454030","Quebec","Sainte-Marie-Madeleine"," 1786","37913",0.4874,0.2577,0.0924,0.3922,0.2605,0.4444,0.0723,0.1044,0.0361,0.2129,0.1538,1991,0
"2454035","Quebec","La Présentation"," 1773","39828",0.4873,0.2704,0.1099,0.3437,0.2676,0.7248,0.1795,0.141,0.0598,0.3803,0.2211,1991,0
"2454040","Quebec","Saint-Thomas-d'Aquin"," 3573","44024",0.4825,0.2713,0.1245,0.3804,0.2224,0.5884,0.1047,0.1795,0.0278,0.312,0.0532,1991,0
"2454045","Quebec","Saint-Hyacinthe","39292","29349",0.5394,0.1723,0.1284,0.3117,0.3876,0.5242,0.0662,0.1308,0.0495,0.2464,0.0258,1991,0
"2454050","Quebec","Notre-Dame-de-Saint-Hyacinthe","  860","40674",0.4737,0.193,0.1579,0.3216,0.3509,0.8171,0.144,0.104,0.032,0.28,0.0727,1991,0
"2454055","Quebec","Saint-Hyacinthe-le-Confesseur"," 1150","38986",0.4585,0.2096,0.131,0.3624,0.2926,0.6698,0.092,0.1534,0.0307,0.2761,0.1866,1991,0
"2454060","Quebec","Saint-Dominique"," 2103","32079",0.5024,0.2548,0.1381,0.3262,0.2833,0.7041,0.1092,0.088,0.0141,0.2113,0.2432,1991,0
"2454065","Quebec","Saint-Valérien-de-Milton"," 1767","32946",0.4802,0.2627,0.1384,0.3249,0.2599,0.7469,0.1164,0.0517,0.0216,0.1897,0.2865,1991,0
"2454070","Quebec","Saint-Liboire","  904","30043",0.5249,0.2707,0.116,0.3591,0.2597,0.5617,0.0492,0.123,0.0164,0.1885,0.0465,1991,0
"2454075","Quebec","Saint-Liboire"," 1383","42384",0.4765,0.3105,0.13,0.3502,0.2022,0.6096,0.1462,0.1111,0.076,0.3333,0.2055,1991,0
"2454080","Quebec","Sainte-Rosalie"," 3740","41006",0.5067,0.2406,0.1243,0.3676,0.2687,0.5875,0.0986,0.1934,0.0445,0.3366,0.0188,1991,0
"2454085","Quebec","Sainte-Rosalie"," 1578","33947",0.4747,0.2627,0.1203,0.3608,0.2563,0.7509,0.0802,0.1179,0.0377,0.2358,0.0774,1991,0
"2454090","Quebec","Saint-Simon"," 1203","34268",0.475,0.2542,0.1333,0.3458,0.275,0.5899,0.0982,0.1656,0.0491,0.3129,0.2891,1991,0
"2454095","Quebec","Sainte-Hélène-de-Bagot"," 1454","28817",0.4897,0.269,0.1448,0.3379,0.2345,0.6889,0.1022,0.1075,0.0161,0.2258,0.2815,1991,0
"2454100","Quebec","Saint-Hugues"," 1281","25369",0.4922,0.2734,0.1289,0.3242,0.2812,0.6987,0.0698,0.1279,0.0698,0.2674,0.322,1991,0
"2454105","Quebec","Saint-Barnabé","  880","30977",0.5057,0.2898,0.1136,0.3523,0.25,0.6914,0.114,0.1754,0.0351,0.3246,0.2346,1991,0
"2454110","Quebec","Saint-Jude"," 1133","32129",0.4846,0.2599,0.1322,0.3172,0.2731,0.7535,0.0596,0.0861,0.0397,0.1854,0.3051,1991,0
"2454115","Quebec","Saint-Bernard-Partie-Sud","  586","36529",0.4746,0.2966,0.1186,0.339,0.2288,0.7429,0.1081,0.0676,0.027,0.2027,0.25,1991,0
"2454120","Quebec","Saint-Louis","  711","33863",0.4895,0.2517,0.1469,0.3357,0.2797,0.7422,0.0833,0.1771,0.0417,0.3021,0.2564,1991,0
"2454125","Quebec","Saint-Marcel-de-Richelieu","  613","32312",0.4634,0.2764,0.1301,0.3008,0.2846,0.7379,0.1538,0.1026,0.0513,0.3077,0.3962,1991,0
"2455005","Quebec","L'Ange-Gardien","  563","37308",0.5133,0.2301,0.1062,0.354,0.3097,0.5619,0.0976,0.122,0.0488,0.2683,0.377,1991,0
"2455010","Quebec","Saint-Ange-Gardien"," 1291","36745",0.4806,0.3062,0.1318,0.3643,0.2209,0.5913,0.0833,0.0536,0.0417,0.1786,0.5043,1991,0
"2455015","Quebec","Saint-Paul-d'Abbotsford"," 2711","35852",0.4871,0.2417,0.1365,0.3376,0.2823,0.6304,0.0792,0.1393,0.0464,0.265,0.152,1991,0
"2455020","Quebec","Saint-Césaire"," 2907","33675",0.5146,0.2203,0.1325,0.346,0.3029,0.6176,0.0628,0.0773,0.0386,0.1787,0.0399,1991,0
"2455025","Quebec","Saint-Césaire"," 1967","39210",0.4898,0.2614,0.1218,0.368,0.2411,0.6795,0.051,0.102,0.0471,0.2,0.2356,1991,0
"2455030","Quebec","Sainte-Angèle-de-Monnoir"," 1391","38112",0.4784,0.2806,0.1295,0.3597,0.2266,0.6096,0.116,0.1823,0.0497,0.3481,0.1007,1991,0
"2455035","Quebec","Saint-Michel-de-Rougemont"," 1354","44133",0.4797,0.2546,0.1107,0.3653,0.2694,0.5322,0.0649,0.1027,0.0865,0.2541,0.2403,1991,0
"2455040","Quebec","Rougemont"," 1159","31013",0.4957,0.2155,0.1164,0.3578,0.2931,0.5707,0.1024,0.0964,0.0422,0.241,0.073,1991,0
"2455045","Quebec","Marieville"," 5164","33420",0.5131,0.2004,0.1258,0.3359,0.3388,0.5165,0.0746,0.1139,0.0419,0.2304,0.0178,1991,0
